0.4996928828906537,0.03490064923089684,-0.8654992590821144
0.4996928828905715,0.034900649235609815,-0.865499259081972
0.49969288289048924,0.03490064924032278,-0.8654992590818296
0.4996928828904069,0.03490064924503575,-0.8654992590816869
0.4996928828888165,0.03490064923089685,-0.8654992590831752
0.49969288288873426,0.034900649235609815,-0.8654992590830327
0.49969288288865193,0.03490064924032278,-0.8654992590828902
0.49969288288848734,0.034900649249748714,-0.865499259082605
0.49969288288697933,0.03490064923089685,-0.8654992590842361
0.499692882886897,0.034900649235609815,-0.8654992590840934
0.499692882885142,0.03490064923089685,-0.8654992590852967
0.4996928828850598,0.03490064923560982,-0.8654992590851541
0.49969288288330477,0.03490064923089684,-0.8654992590863574
0.4996928828815499,0.03490064922618388,-0.8654992590875606
0.4996928828814676,0.03490064923089685,-0.8654992590874182
0.4996928828810561,0.03490064925446169,-0.8654992590867054
-0.0018076597306856369,-0.9952812940278346,-0.09701483455934674
-0.013714035254663557,-0.9970223839990434,-0.07588340425875725
-0.014019560456906218,-0.9969677931188469,-0.07654195848246376
-0.006740767872075613,-0.9960167801818615,-0.08891082973773472
-0.0027616161665009673,-0.995354143679171,-0.09624189387607336
-0.01239409563590406,-0.9969371260141845,-0.07721886536298186
-0.012354656440887997,-0.9969025301383612,-0.07767050835395241
-0.005923562399060363,-0.995888660297988,-0.0903918563720388
-0.003001928730708725,-0.995531103719953,-0.09438649241299187
-0.012150768719470911,-0.996949797439238,-0.07709384025580866
-0.011158930187252161,-0.996749864962624,-0.07978210936085174
-0.005354999014835748,-0.9957972792794683,-0.0914281278664265
-0.0048872645090232945,-0.9957212758601279,-0.09227814175143506
0.4996928828793612,-0.03490064922618368,-0.8654992590888243
0.49969288288846514,-0.03490064923089671,-0.8654992590833781
0.49969288288662794,-0.03490064923089672,-0.8654992590844388
0.49969288288479063,-0.03490064923089672,-0.8654992590854995
0.49969288288295344,-0.03490064923089672,-0.8654992590865602
0.4996928828811162,-0.03490064923089671,-0.8654992590876209
0.4996928828792789,-0.03490064923089672,-0.8654992590886817
0.4996928828883829,-0.034900649235609746,-0.8654992590832357
0.4996928828865457,-0.03490064923560975,-0.8654992590842964
0.4996928828847084,-0.03490064923560975,-0.8654992590853571
0.4996928828828712,-0.03490064923560975,-0.8654992590864178
0.49969288288830055,-0.034900649240322774,-0.865499259083093
0.49969288288646335,-0.03490064924032278,-0.8654992590841537
0.49969288288821834,-0.03490064924503581,-0.8654992590829506
0.49969288288629876,-0.03490064924974885,-0.8654992590838687
0.4996928828788675,-0.03490064925446189,-0.8654992590879691
-0.4996954175644088,-0.034899368435832114,0.8654978473386928
-0.4996954175641988,-0.03489936844785878,0.8654978473383291
-0.49969541756398883,-0.03489936845988544,0.8654978473379654
-0.49969541756377883,-0.03489936847191211,0.8654978473376017
-0.4996954175869588,-0.03489936843583212,0.8654978473256737
-0.4996954175867488,-0.034899368447858785,0.8654978473253099
-0.4996954175865388,-0.03489936845988545,0.8654978473249462
-0.4996954175863288,-0.034899368471912114,0.8654978473245825
-0.499695417609508,-0.03489936843583212,0.8654978473126548
-0.499695417609298,-0.034899368447858785,0.8654978473122911
-0.499695417609088,-0.03489936845988545,0.8654978473119274
-0.499695417608878,-0.03489936847191212,0.8654978473115637
-0.49969541763205716,-0.03489936843583213,0.865497847299636
-0.49969541763184716,-0.0348993684478588,0.8654978472992723
-0.49969541763163716,-0.034899368459885456,0.8654978472989086
-0.49969541763142716,-0.03489936847191212,0.8654978472985448
-0.49969541765460634,-0.03489936843583213,0.8654978472866172
0.42260609002620975,6.719121695995551e-07,-0.9063134627005756
0.3752050697635055,-0.42739061312424886,-0.8225317133321008
-0.00196879723276668,-0.9953050590612581,-0.09676757331111419
0.4226117170667328,1.5886637724776188e-06,-0.9063108388380797
0.41916855565853833,-0.1173372659198909,-0.9002942230035577
0.40507375790928135,-0.26440859377305603,-0.8752161711212882
0.3761697451017632,-0.42273773950793025,-0.8244932543482693
0.33175169204047233,-0.5766439817859567,-0.7466073486768804
0.27488802265128115,-0.7135445646149884,-0.6444305465380078
0.21136350394853953,-0.8246664668283069,-0.5246433909690591
0.14537798215258205,-0.908045390504614,-0.3928343303334965
0.07431424476855604,-0.9659771778774121,-0.2477205781610999
-0.0022463446660960533,-0.9953261164405718,-0.09654468326619739
0.4226143658436732,5.373457359976928e-06,-0.906309603697145
0.41922591402454507,-0.11564174035767866,-0.9004868799140451
